Timestamp (s),Force (N)
232.0877935886383,102.07602869747387
233.08795404434204,102.09087957050974
234.08813166618347,102.10619487592193
235.08855867385864,102.10851554284794
236.08910536766052,102.11083571145575
237.08959913253784,102.12336641588381
238.09008860588074,102.12058181489971
239.09047985076904,102.13404038744396
240.09100461006165,102.14239419039586
241.09123635292053,102.1558527629401
242.09165239334106,102.16467099826788
243.0919907093048,102.18045023773772
244.09247493743896,102.18601894138773
245.09293293952942,102.19251650978991
246.09350323677063,102.20179818085799
247.09395289421082,102.20551114827607
248.0943582057953,102.20365491372593
249.0945165157318,102.1980857117577
250.09464621543884,102.19715734532373
251.09484601020813,102.19669341126608
252.0952911376953,102.20226261323387
253.0959243774414,102.20597508233372
254.09632658958435,102.21386495122798
255.09677600860596,102.22593122327973
256.0970299243927,102.22500285684576
257.0975477695465,102.22639515733782
258.09789967536926,102.23799799364971
259.0982520580292,102.25331280074411
260.0985224246979,102.26259497012997
261.0988540649414,102.27280500763202
262.09930896759033,102.27976651009186
263.0999584197998,102.27976651009186
264.1004686355591,102.279302077716
265.1007933616638,102.28162274464201
266.1013779640198,102.28533521374187
267.10174345970154,102.30575578706375
268.1022005081177,102.30065051915405
269.1026773452759,102.30946825616404
270.10317158699036,102.30018658509596
271.1036958694458,102.30854038804786
272.1039559841156,102.3071480875558
273.10429334640503,102.30946825616404
274.10455560684204,102.31967829366609
275.1051378250122,102.32988833116771
276.10567331314087,102.33267293215182
277.1059105396271,102.33313736452813
278.10603499412537,102.33824213412004
279.1065905094147,102.35077283854811
280.10688734054565,102.35402137358987
281.1073589324951,102.3646958434678
282.1075565814972,102.36005450961576
283.10807633399963,102.36887224662576
284.108717918396,102.38047508293806
285.109007358551,102.38047508293806
286.1097071170807,102.38140295105381
287.11020612716675,102.37954671650411
288.1103994846344,102.3902206880638
289.11073660850525,102.40460762704203
290.111243724823,102.40228745843379
291.11173701286316,102.40135909199982
292.1121144294739,102.3962543224079
293.11231899261475,102.38650821896395
294.11272382736206,102.38279525154587
295.1130847930908,102.38604378658808
296.1133544445038,102.38650821896395
297.1137013435364,102.40089515794173
298.1140491962433,102.40599992753408
299.11449790000916,102.41760226552775
300.1149866580963,102.42270753343789
301.1151487827301,102.43059690401391
302.1154181957245,102.43338150499802
303.1160259246826,102.43430987143198
304.11640429496765,102.43338150499802
305.116792678833,102.43802283885006
306.1173508167267,102.45240977782784
307.1177279949188,102.45426601237799
308.1180171966553,102.46586835037209
309.1183080673218,102.46818901729812
310.1184546947479,102.46401211582194
311.11860632896423,102.46076308246197
312.1189663410187,102.45194534545197
313.1193423271179,102.44962517684372
314.1194887161255,102.46261981532989
315.1199538707733,102.46818901729812
316.12004947662354,102.47143755233988
317.12065863609314,102.47747068836577
318.12090373039246,102.48071922340796
319.1215081214905,102.48675235943385
320.12215304374695,102.49000139279383
321.1230022907257,102.49789076336985
322.1234414577484,102.5081008008719
323.1235246658325,102.51506230333175
324.12388849258423,102.51552623738985
325.1241145133972,102.51691853788189
326.1243824958801,102.52759300775982
327.12500524520874,102.51831083837395
328.12566590309143,102.51274163640574
329.1259865760803,102.51088540185602
330.12622714042664,102.52341610628409
331.1266739368439,102.53223384329408
332.1269619464874,102.5368746788279
333.1282322406769,102.54708471632995
334.1284132003784,102.54151551436173
335.1288595199585,102.54662078227186
336.1291515827179,102.54615684821377
337.1295714378357,102.5656485567839
338.12984919548035,102.57678696071991
339.13014245033264,102.58282009674579
340.1304831504822,102.58096386219607
341.13075709342957,102.58374846317976
342.1313986778259,102.57493072616977
343.1316237449646,102.57771532715387
344.1321303844452,102.58885323277211
345.1325452327728,102.60138393719974
346.13285732269287,102.59488686711576
347.13349890708923,102.60416853818386
348.1339159011841,102.614842509744
349.1347978115082,102.61020167420973
350.1349790096283,102.60648920510987
351.1355972290039,102.59163783375578
352.1358528137207,102.59395850068181
353.13657212257385,102.58978159920606
354.13694405555725,102.59999163670811
355.13717699050903,102.59952770265002
356.1375663280487,102.60509690461781
357.1379928588867,102.60973774015207
358.1383423805237,102.60231230363371
359.1386351585388,102.60509690461781
360.13920164108276,102.61298627519385
361.13935232162476,102.61762711072811
362.13977432250977,102.62412467912985
363.14033007621765,102.61530694211986
364.14077067375183,102.62922944872177
365.1409170627594,102.6227323786378
366.14136576652527,102.6231963126959
367.1417248249054,102.62180401220384
368.14180278778076,102.62505304556382
369.1424071788788,102.6222684445797
370.1427392959595,102.63572701712395
371.143390417099,102.63897555216573
372.1438467502594,102.6375832516741
373.1442337036133,102.64315245364189
374.14455556869507,102.64686542105997
375.14484310150146,102.64779328917572
376.1454598903656,102.65243462302776
377.1456663608551,102.64872165561012
378.14623951911926,102.65057789015984
379.1463532447815,102.65382692351982
380.1469120979309,102.6626446605298
381.1472671031952,102.6714623975398
382.1476707458496,102.66589319557201
383.1478898525238,102.67888783405773
384.1481695175171,102.68770557106772
385.1484684944153,102.69373870709404
386.14890027046204,102.70070020955389
387.1494438648224,102.69930790906183
388.14959049224854,102.69002623799375
389.1498725414276,102.69745167451212
390.15017223358154,102.69605937402007
391.15069222450256,102.7002362754958
392.15105175971985,102.70162857598785
393.1512451171875,102.70070020955389
394.1516492366791,102.70116414361198
395.1521499156952,102.70951794656388
396.15279483795166,102.71323091398196
397.15338468551636,102.71880011594975
398.1535997390747,102.71787174951578
399.1539800167084,102.71415878209771
400.15420937538147,102.71323091398196
401.1546895503998,102.72112028455798
402.1551547050476,102.72808178701783
403.15558218955994,102.72808178701783
404.15565180778503,102.72668948652577
405.1558747291565,102.72251258505004
406.1563663482666,102.7201924164418
407.1565682888031,102.72947408750989
408.15712237358093,102.73040245394385
409.1575481891632,102.72112028455798
410.1580684185028,102.70905401250579
411.15873527526855,102.69559543996198
412.1590452194214,102.69234640660198
413.1594908237457,102.703484810538
414.1599066257477,102.71787174951578
415.16037702560425,102.72761785295974
416.1608188152313,102.72993802156797
417.16119503974915,102.73736395640412
418.1613471508026,102.73968412501193
419.1617286205292,102.7549994304241
420.162104845047,102.78562954292983
421.1627745628357,102.78145264145408
422.1632647514343,102.7717065380097
423.1635630130768,102.77031473583585
424.1638560295105,102.77077866989394
425.1644937992096,102.77681180591983
426.1646592617035,102.77959640690393
427.16521310806274,102.77774017235379
428.1655914783478,102.772170970386
429.1660304069519,102.77263490444409
430.1662321090698,102.77402720493572
431.16675877571106,102.77588343948587
432.16698145866394,102.77541950542778
433.167343378067,102.7805247733379
434.1678388118744,102.77588343948587
435.1682369709015,102.77356327087806
436.1683588027954,102.77588343948587
437.1685733795166,102.77959640690393
438.1688687801361,102.77588343948587
439.16923475265503,102.77124260395203
440.1694447994232,102.76520946792573
441.1696066856384,102.76706570247588
442.1702563762665,102.76474553386807
443.1706717014313,102.77309883850175
444.17111444473267,102.77820410641189
445.1719889640808,102.78702184342188
446.1721942424774,102.79119874489804
447.1727862358093,102.79351941182406
448.1732449531555,102.79491171231612
449.17353677749634,102.80280108289172
450.17374539375305,102.800944848342
451.1741769313812,102.80140878240009
452.1743462085724,102.91604036016598
453.17505955696106,102.93089123320186
454.1752676963806,102.93228353369392
455.1756989955902,102.94759883910609
456.1759238243103,102.95502427562403
457.17626905441284,102.94434980574611
458.1764597892761,102.93646043517008
459.17665696144104,102.94342193762992
460.1772654056549,102.94899113959771
461.17769503593445,102.96244971214196
462.1783940792084,102.96616267956004
463.17887806892395,102.96523431312607
464.17971873283386,102.96059347759181
465.18004393577576,102.9675549800521
466.1803894042969,102.97915731804576
467.18065428733826,102.99168752415605
468.18093705177307,102.99957739304986
469.1813995838165,102.98519045407208
470.18156003952026,102.98333421952194
471.18183398246765,102.98890292317195
472.18216609954834,103.00607446313384
473.182324886322,103.01442826608573
474.1825134754181,103.01767680112793
475.18289589881897,103.01814123350381
476.1831774711609,103.02556667002175
477.18364810943604,103.02092583448793
478.18398809432983,103.02138976854602
479.18425393104553,103.03392047297407
480.18465209007263,103.04320214404173
481.1848864555359,103.04459444453379
482.1854290962219,103.04923528006805
483.1861238479614,103.04598674502584
484.18645215034485,103.06037368400406
485.1869888305664,103.07383225654787
486.18741512298584,103.07661685753199
487.1878936290741,103.08357835999183
488.18821024894714,103.08357835999183
489.1885814666748,103.07800915802405
490.188782453537,103.08636296097595
491.1892819404602,103.07893752445801
492.1899621486664,103.08636296097595
493.1902029514313,103.07708128990787
494.1911315917969,103.07754522396596
495.1918261051178,103.0640866514217
496.19227480888367,103.0794014585161
497.19239711761475,103.08125819138402
498.1927833557129,103.09193216294373
499.19306445121765,103.0872913274099
500.19343852996826,103.07893752445801
501.1936733722687,103.07476062298184
502.1941702365875,103.0794014585161
503.1944465637207,103.09146822888607
504.1950261592865,103.10074989995373
505.1953172683716,103.10028596589606
506.19578409194946,103.0993575994621
507.19589352607727,103.10863976884797
508.1961727142334,103.12163440733413
509.19706749916077,103.13045214434412
510.1976852416992,103.1281314774181
511.197918176651,103.13045214434412
512.1980068683624,103.11745750585796
513.1986207962036,103.11652913942399
514.1990277767181,103.1193137404081
515.1996171474457,103.12488294237589
516.200124502182,103.12116997495782
517.2011897563934,103.11884980635001
518.2014167308807,103.10678303598004
519.2019062042236,103.10678303598004
520.2023763656616,103.12070604089973
521.202956199646,103.1281314774181
522.203497171402,103.14437514926381
523.2038810253143,103.13509297987794
524.2041990756989,103.13509297987794
525.2045226097107,103.13323674532779
526.2046587467194,103.13787758086205
527.2050914764404,103.14437514926381
528.2055611610413,103.15504912082395
529.2060258388519,103.14762368430601
530.2064561843872,103.15504912082395
531.2066717147827,103.16154619090791
532.2072896957397,103.17082836029378
533.2078611850739,103.1787177308698
534.2083752155304,103.18057446373774
535.2089772224426,103.18011003136186
536.2092280387878,103.17778986275407
537.2097480297089,103.16711539287571
538.2101490497589,103.16943605980173
539.2102792263031,103.17639756226201
540.2105004787445,103.17500526176995
541.2111170291901,103.17129229435187
542.2116684913635,103.156441421316
543.2120342254639,103.16293849139997
544.2124035358429,103.17222066078584
545.2131628990173,103.18335906472186
546.2134947776794,103.18939220074773
547.2137832641602,103.1819667642298
548.214173078537,103.1935691022239
549.2143790721893,103.19217680173185
550.214663028717,103.20053060468375
551.2158405780792,103.19867387181581
552.2164497375488,103.19867387181581
553.2169189453125,103.19264073578994
554.2171583175659,103.18892776837185
555.2173125743866,103.18614366570597
556.217657327652,103.18243069828789
557.2179038524628,103.18892776837185
558.2183067798615,103.19913830419212
559.2186989784241,103.19635370320802
560.218997001648,103.19449697034008
561.2194151878357,103.19496140271596
562.2198588848114,103.20888390931786
563.2202723026276,103.21166851030198
564.2208273410797,103.21491754366195
565.2212300300598,103.20888390931786
566.2219481468201,103.2107406421858
567.2225542068481,103.20053060468375
568.2227725982666,103.20981227575183
569.222904920578,103.21166851030198
570.2234675884247,103.21491754366195
571.2238917350769,103.20795604120211
572.2241904735565,103.19542533677405
573.2245118618011,103.2023868392339
574.2251725196838,103.20934834169374
575.2254011631012,103.21166851030198
576.2257492542267,103.20795604120211
577.2258422374725,103.19449697034008
578.2263715267181,103.194033036282
579.2268042564392,103.2047070078417
580.2270920276642,103.21306081079403
581.2273647785187,103.22327084829608
582.2278640270233,103.21816607870373
583.228255033493,103.21770164632785
584.2288916110992,103.22605544927976
585.2293100357056,103.24693995665973
586.2297344207764,103.24369142161795
587.230117559433,103.23301695174004
588.2303829193115,103.22048624731197
589.2308835983276,103.22141461374594
590.2314536571503,103.22280691423799
591.2317786216736,103.22141461374594
592.2321081161499,103.22884005026387
593.2327609062195,103.2107406421858
594.2332327365875,103.20517144021801
595.2335848808289,103.21027620980992
596.2338540554047,103.21538147772006
597.2340953350067,103.22605544927976
598.2346031665802,103.2311607171899
599.2349348068237,103.23672991915811
600.2351756095886,103.23719385321577
601.2354588508606,103.23487318628975
602.2358272075653,103.25111685813589
603.2364525794983,103.26039852920398
604.2366890907288,103.2446192897337
605.2371392250061,103.2246631487877
606.2376534938812,103.21491754366195
607.2377860546112,103.20656374071005
608.2383453845978,103.2047070078417
609.2391879558563,103.2019229051758
610.2398829460144,103.2074916088258
611.2404310703278,103.20006617230787
612.2405686378479,103.19960223824978
613.241124868393,103.21306081079403
614.2413876056671,103.2158454117777
615.2418591976166,103.22141461374594
616.2424504756927,103.22280691423799
617.2429823875427,103.23162465124798
618.2431981563568,103.2246631487877
619.2437400817871,103.2246631487877
620.2441306114197,103.22605544927976
621.2448263168335,103.22837611620578
622.2453315258026,103.23719385321577
623.2459950447083,103.24415535567604
624.2465260028839,103.2422991211259
625.2467038631439,103.23997845419989
626.2471055984497,103.23487318628975
627.2477171421051,103.22187854780402
628.248297214508,103.22141461374594
629.2487442493439,103.21816607870373
630.2493100166321,103.23533761866605
631.2497417926788,103.23812221964974
632.2510807514191,103.24972455764384
633.2518064975739,103.23858615370783
634.2521827220917,103.24369142161795
635.2529966831207,103.24926012526797
636.2531671524048,103.2534370267437
637.2537107467651,103.24740389071782
638.2541048526764,103.2311607171899
639.2544529438019,103.2223429801799
640.2546396255493,103.2167737782121
641.2548546791077,103.21306081079403
642.2553822994232,103.22373528067195
643.2554969787598,103.21538147772006
644.2557873725891,103.213989177228
645.2563409805298,103.2107406421858
646.2570869922638,103.20517144021801
647.2574503421783,103.20656374071005
648.2579205036163,103.2107406421858
649.258008480072,103.22605544927976
650.2581596374512,103.2311607171899
651.2584850788116,103.2362654867818
652.2587673664093,103.23487318628975
653.2589659690857,103.2306967831318
654.2590942382812,103.22605544927976
655.2596871852875,103.22698381571372
656.2601673603058,103.22048624731197
657.2605786323547,103.20145847279993
658.2607975006104,103.19449697034008
659.2610034942627,103.18567923333009
660.2614257335663,103.19124843529788
661.2618999481201,103.2074916088258
662.2620692253113,103.21259687673594
663.262734413147,103.21955837919579
664.2644505500793,103.21445311128609
665.264949798584,103.22930448263975
666.26549077034,103.2344092522321
667.2656328678131,103.24137075469194
668.26620054245,103.23719385321577
669.2667179107666,103.2246631487877
670.2668979167938,103.21491754366195
671.2670655250549,103.22095067968785
672.2672502994537,103.22280691423799
673.2679145336151,103.2311607171899
674.2681922912598,103.2362654867818
675.2691416740417,103.22930448263975
676.269590139389,103.233945318174
677.2701330184937,103.23533761866605
678.270409822464,103.24090682063384
679.270824432373,103.24090682063384
680.271493434906,103.23812221964974
681.2720968723297,103.23162465124798
682.2724311351776,103.22744774977181
683.273030757904,103.22976841669784
684.2731850147247,103.22976841669784
685.2733728885651,103.23348088579813
686.2745144367218,103.23487318628975
687.2753064632416,103.22744774977181
688.2754001617432,103.22419921473005
689.275848865509,103.23580155272371
690.2762331962585,103.2455476561681
691.2764286994934,103.24926012526797
692.2767446041107,103.22976841669784
693.2768590450287,103.2107406421858
694.2774710655212,103.19542533677405
695.27787733078,103.19913830419212
696.2783877849579,103.20981227575183
697.2788846492767,103.21166851030198
698.2795677185059,103.2047070078417
699.2798914909363,103.19867387181581
700.2801492214203,103.185215299272
701.280369758606,103.1819667642298
702.2811765670776,103.18939220074773
703.281430721283,103.19264073578994
704.2816994190216,103.19542533677405
705.2819221019745,103.19078450123979
706.2820942401886,103.18985613480582
707.2822554111481,103.18939220074773
708.2827897071838,103.17918216324613
709.2832696437836,103.18614366570597
710.2836747169495,103.18428693283803
711.2843878269196,103.18103839779583
712.2850475311279,103.17036442623612
713.2855081558228,103.1736129612779
714.2860057353973,103.185215299272
715.2863032817841,103.18614366570597
716.2863898277283,103.18707153382171
717.2873001098633,103.17918216324613
718.2874157428741,103.16804375931011
719.2878024578094,103.17268459484393
720.2879688739777,103.18382299877995
721.2884755134583,103.18614366570597
722.2887759208679,103.18567923333009
723.2890148162842,103.17778986275407
724.2895171642303,103.17314902721981
725.2899258136749,103.1768614963201
727.178629398346,103.17222066078584
728.1797482967377,103.15690535537409
729.1801302433014,103.15226451983983
730.1805143356323,103.1480876183641
731.1811895370483,103.15458518676586
732.1823253631592,103.15412075438998
733.182877779007,103.14344678282984
734.1837711334229,103.13323674532779
735.184189081192,103.13648528037
736.1846261024475,103.14066218184573
737.1855700016022,103.13787758086205
738.1866180896759,103.14391071688793
739.1867966651917,103.13694921442809
740.1870663166046,103.13277231295193
741.1874077320099,103.12581130880986
742.1878254413605,103.12209834139179
743.188111782074,103.13138001245987
744.1886157989502,103.1360213463119
745.1887547969818,103.1480876183641
746.1892371177673,103.13834151491972
747.189667224884,103.1448390833219
748.1900753974915,103.14901598479807
749.1906106472015,103.15272845389792
750.1916255950928,103.15736978774997
751.1921548843384,103.156441421316
752.192430973053,103.15226451983983
753.1928768157959,103.14901598479807
754.1935250759125,103.14112611590383
755.1942851543427,103.14112611590383
756.1949944496155,103.14205448233778
757.1954576969147,103.14066218184573
758.1960723400116,103.13741364680396
759.1964364051819,103.13138001245987
760.1974129676819,103.1360213463119
761.1980602741241,103.13416461344399
762.1982774734497,103.12163440733413
763.1984558105469,103.11699307348209
764.1987462043762,103.11003206934002
765.1988821029663,103.107711402414
766.1993787288666,103.09750136491195
767.1999695301056,103.09796529897005
768.2002110481262,103.09518069798594
769.2006678581238,103.10353450093784
770.2011828422546,103.10028596589606
771.201687335968,103.1044628673718
772.2024435997009,103.09703743085386
773.202960729599,103.08589902691786
774.2033467292786,103.08265049187608
775.2035851478577,103.0761529234739
776.2041037082672,103.07893752445801
777.2046422958374,103.07151208794006
778.2051804065704,103.08265049187608
779.2055466175079,103.08125819138402
780.2059602737427,103.08172212544211
781.2062747478485,103.07151208794006
782.206503868103,103.06687125240582
783.2070450782776,103.06501451953788
784.2076623439789,103.07244045437403
785.207827091217,103.07522455703993
786.2090229988098,103.07336832248978
787.2092411518097,103.0645505854798
788.2097985744476,103.06547895191376
789.2102575302124,103.06733518646391
790.2106575965881,103.07661685753199
791.2112498283386,103.08497066048389
792.2116034030914,103.07754522396596
793.2119126319885,103.07336832248978
794.2120845317841,103.06547895191376
795.2123692035675,103.05990974994597
796.21280169487,103.05526891441171
797.2129225730896,103.04691511145981
798.213517665863,103.03438440703174
799.2138266563416,103.03484834108983
800.2148199081421,103.03670507395776
801.2154490947723,103.0218537026041
802.215761423111,103.03113587198997
803.215859413147,103.02046140211205
804.2166230678558,103.01767680112793
805.2169561386108,103.01303596559411
806.2171704769135,103.01721286706984
807.2177777290344,103.01628450063588
808.218353509903,103.02138976854602
809.2187893390656,103.00932349649382
810.219479560852,103.00978743055191
811.2197318077087,103.0018975616581
812.220246553421,102.98890292317195
813.2204661369324,102.98565438812975
814.2208044528961,102.9782289516118
815.2211711406708,102.98333421952194
816.2218225002289,102.98008518616194
817.2223892211914,102.98008518616194
818.2226955890656,102.96894728054372
819.2232241630554,102.9582728106658
820.2236933708191,102.95270360869802
821.2239499092102,102.93228353369392
822.2241063117981,102.92810663221775
823.2245280742645,102.927178764102
824.224639415741,102.91418412561583
825.2252151966095,102.91696822828173
826.2254867553711,102.92160956213378
827.2256245613098,102.9383166697198
828.226176738739,102.94852670722184
829.2262887954712,102.94295800357183
830.226469039917,102.92764269816008
831.2270588874817,102.93646043517008
832.2275266647339,102.93413976824407
833.2278394699097,102.94295800357183
834.2284705638885,102.93553206873612
835.2290806770325,102.94620653861404
836.2292282581329,102.93042729914377
837.2298038005829,102.92068119569981
838.2300822734833,102.9299628667679
839.2305345535278,102.93181959963582
840.2309124469757,102.93738880160404
841.2313878536224,102.92578646360994
842.2315607070923,102.93274746775201
843.2320442199707,102.93274746775201
844.2325367927551,102.93646043517008
845.2329914569855,102.9587367447239
846.2334234714508,102.9610574116499
847.2336640357971,102.95131130820596
848.234087228775,102.9499190077139
849.23455286026,102.94899113959771
850.2349059581757,102.95548820968212
851.2351295948029,102.95688051017375
852.2353262901306,102.95548820968212
853.2358396053314,102.93924503615376
854.2360954284668,102.9178965947157
855.2365000247955,102.9211451297579
856.236670255661,102.91836052877379
857.2371044158936,102.91093509225585
858.237547159195,102.90490195622998
859.2381467819214,102.90490195622998
860.2385952472687,102.90350965573792
861.2390863895416,102.90583032266393
862.2402000427246,102.91418412561583
863.2405545711517,102.90304572167983
864.2409992218018,102.88865878270204
865.2411427497864,102.88308958073382
866.2414367198944,102.86591804077193
867.2419939041138,102.85106716773606
868.242406129837,102.85570800326988
869.2428438663483,102.84271336478372
870.2431843280792,102.83992876380005
871.2435958385468,102.83343119539786
872.2438771724701,102.82925429392212
873.243980884552,102.82461345838786
874.2445452213287,102.82925429392212
875.2451682090759,102.82693412531388
876.245707988739,102.8204365569117
877.2461247444153,102.81811638830389
878.2464807033539,102.81672408781183
879.2467651367188,102.81069095178596
880.2472612857819,102.81718802186992
